id,shifting,unp,unp2,unp3,unp4,unp5,unp6,bot_detection,fullscreenenter,fullscreenexit,noise,interrupted,getup
1,0.3867241073333336,1.0027856686354093,1.0240629574546998,0.8263977592152012,1.3641234313191084,1.3667464299659824,0.3152153076766038,1,1,0,0,0,0
2,0.12103563866666645,-0.8252876668661862,-1.4280350334942518,-1.2506549819190393,-0.4590143039503814,0.47561529079255926,-0.8319182311921177,1,1,0,1,0,0
3,0.00154869666666668,-0.6190341289850899,0.24686300258293759,-0.6199811480149143,-1.2814267191612196,-0.6523270318909034,-0.6093582707163008,1,1,0,0,0,0
4,0.15527531333333333,-0.9002820347859082,-2.3325291893099642,0.5928716053534357,-0.5119825733566221,0.09698919360324254,-0.8015220547931744,1,1,0,2,0,0
8,-0.139852593333333,0.3090306870723985,-0.05871660628562819,0.30947234496997245,1.3307794714955443,0.06631181230729902,0.9805546549611386,1,1,0,1,0,0
9,0.3888117323333333,1.077780036555131,0.6294183748829432,-0.5276818960667582,0.877957165917865,1.023696679896538,-0.17602821630765458,0.800000011920929,1,0,0,0,0
10,-0.3615464203333336,0.05591518229240667,0.0574954857470124,-0.4307135598810365,-1.1504882314365885,-0.15319478033277736,-0.6152524746477764,0.800000011920929,1,0,2,0,0
14,0.4408396433333337,0.08404758331323303,-0.5855996337107345,-1.8227595028958048,-1.7753448042112814,1.8681742383052637,0.29490480846498285,1,1,0,0,0,0
15,0.14645877000000018,-0.6752989310267425,-2.0350033145329647,-0.41872166549831785,-1.322334255027406,-0.48583037121034245,0.19251872572314893,1,1,0,1,0,0
17,0.4263266033333333,-0.8252876668661862,-0.3462539497234235,-2.122627617357627,-1.776570891827538,-2.290268769511078,-0.639875639282796,1,1,0,0,0,0
20,0.3400828586666669,-0.7502932989464643,-0.6590352589411863,-0.8974432757381059,0.3541879158091903,-1.24070919531245,-0.784511242805179,1,1,0,0,0,0
21,0.12575607700000013,-0.2909242562853762,0.17549067390324136,-1.3370505744723515,-0.3784848566989153,-1.4452526715294083,-0.05494022383191654,0.8999999761581421,1,0,0,0,0
22,-0.7895379849999999,-0.7502932989464643,-0.48433499393915774,-0.7084490545280193,-1.1107994262304088,-1.9253677082758713,0.8844872958625499,1,1,0,0,0,0
23,0.01078013033333324,-0.1690679214667588,0.32650595510484975,-2.1010055949649025,0.7261107501375315,-0.8930037359969742,-0.14377533650190383,1,1,0,0,0,0
24,0.44378862166666666,1.1526983000674085,1.4174505657874512,1.6999267031205068,2.4870192390060706,0.8088347496166102,0.879541132585705,1,1,0,0,0,0
25,0.14685447433333332,2.8870477017712126,3.941541054246028,2.868757299856563,2.911309655744015,4.403648703920011,0.31603680930026357,1,1,0,0,0,0
27,0.07840067399999984,0.074644748170476,2.0184439371908773,1.2620566738787287,-0.8551345163140514,0.47475360216187523,0.37535815467770206,1,1,0,1,0,0
28,0.5223115742566671,0.33716308809322487,2.3939046040789034,0.32714930296269035,1.174930990806158,0.8063476013104741,0.20438655099476732,1,1,0,0,0,0
